age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,promotion_usage,satisfaction_score,Cluster
37,1,10704,3,3,0,1,4283,2,0,4,0
37,0,35905,0,1,1,1,14305,4,0,5,1
22,0,46014,0,3,1,1,20129,3,0,5,1
24,1,15719,3,1,1,0,4878,4,1,5,0
24,1,19038,0,2,1,2,7232,4,0,7,0
30,1,43548,0,3,0,1,15754,3,0,6,1
31,0,9069,1,1,0,1,3387,0,0,4,0
32,0,37408,0,2,1,0,15099,3,0,5,1
29,0,25017,0,3,0,0,8479,3,0,4,0
33,1,8337,0,2,0,0,2892,3,0,5,0
24,0,45616,2,0,0,0,14722,2,1,6,1
21,0,40413,1,2,1,0,13489,3,0,6,1
26,1,46916,1,3,0,0,11889,1,1,8,1
24,0,30514,2,1,0,2,9055,4,0,4,1
32,0,10119,1,3,1,1,2809,4,0,4,0
21,0,42698,1,0,0,2,17769,3,0,5,1
29,0,34688,1,1,1,0,11851,1,0,5,1
26,1,10405,2,0,2,0,3059,3,1,3,0
31,1,40274,2,3,0,0,18498,3,0,5,1
30,1,20610,2,0,1,0,7948,3,0,5,0
26,1,43531,1,2,1,0,14599,1,1,6,1
31,0,18726,1,2,0,2,7162,3,1,5,0
29,0,21924,1,1,1,1,7001,2,0,5,0
34,0,11720,3,1,0,2,3729,4,0,5,0
32,1,33451,1,3,0,0,13683,3,1,6,1
28,1,16757,3,0,0,0,5523,5,0,4,0
31,1,30956,0,0,1,0,12765,2,0,6,1
29,0,35507,1,3,0,0,10789,6,1,4,1
28,1,49540,2,0,0,0,13886,2,1,4,1
18,0,10872,2,0,0,2,4955,1,1,5,0
36,0,16039,0,0,1,2,6783,3,1,6,0
29,0,43317,1,2,0,1,14202,2,0,6,1
36,0,44094,3,0,0,1,10537,1,0,5,1
38,1,20597,1,0,2,0,8844,6,1,5,0
24,1,14633,2,2,0,0,6235,2,0,5,0
33,1,42487,0,1,2,1,15095,3,0,5,1
29,0,8444,2,3,2,0,2591,3,0,5,0
36,1,32432,1,3,0,0,11082,3,0,6,1
29,1,33803,0,3,0,1,15289,4,1,5,1
31,0,28871,3,0,2,2,9866,2,1,4,1
30,1,49402,1,1,0,0,21186,3,0,5,1
33,0,21187,1,3,0,1,9213,4,0,5,0
20,0,30707,1,2,0,2,12019,4,1,6,1
30,1,28584,2,3,1,1,11709,1,1,5,1
30,0,42741,2,3,0,1,15875,6,0,4,1
37,0,31009,0,2,0,0,8752,2,0,5,1
31,0,9231,2,3,1,0,3122,2,0,5,0
29,1,12593,0,0,1,2,4583,4,0,4,0
31,0,8258,2,0,1,0,3277,3,1,6,0
29,1,21223,2,2,1,0,7494,2,0,6,0
30,1,5674,3,0,1,0,1850,4,0,4,0
29,0,44360,2,0,0,2,14736,4,0,6,1
27,0,46116,2,3,0,2,18054,0,1,4,1
33,0,39751,0,1,0,0,13437,2,1,4,1
26,1,22109,0,1,0,1,8474,4,0,4,0
26,1,46985,1,2,0,0,16401,4,1,5,1
28,0,12009,2,1,0,0,4986,2,1,5,0
32,1,28280,1,0,0,1,10885,3,0,4,1
31,0,10838,2,3,1,0,3491,2,0,4,0
30,0,9479,0,0,0,1,3206,2,0,5,0
29,0,32033,3,0,2,1,12994,1,0,6,1
28,1,35534,2,2,0,0,14173,3,0,7,1
34,0,27196,0,3,0,0,11235,6,0,4,1
27,1,16996,1,1,0,1,4699,2,0,4,0
27,1,37852,1,2,0,1,16184,3,0,4,1
28,1,45256,1,2,0,0,12487,6,1,3,1
28,0,17826,1,0,0,0,5714,4,0,6,0
28,1,24489,1,1,0,2,8118,5,0,4,0
32,1,31995,0,1,0,1,12152,5,0,4,1
34,0,11099,0,3,0,0,4209,4,0,3,0
26,1,46627,1,1,1,1,18204,1,0,5,1
27,0,48496,1,3,1,1,17350,1,0,5,1
29,1,18273,1,0,2,0,6474,1,0,6,0
31,1,20844,1,0,0,0,9414,3,0,4,0
30,0,42100,1,1,1,0,13332,3,1,5,1
30,1,19125,1,3,1,2,8466,3,1,5,0
29,0,39909,1,1,0,0,13917,1,1,5,1
20,1,12820,2,0,2,1,4662,6,1,4,0
35,1,18749,0,3,2,0,7195,3,0,6,0
35,1,5740,1,0,0,0,2266,3,0,6,0
27,0,39353,0,2,0,0,15883,1,0,5,1
32,0,31913,3,3,0,0,11657,1,0,4,1
37,1,30070,1,3,1,1,10845,2,0,5,1
31,0,13123,1,0,0,0,4289,5,0,3,0
32,1,40004,1,1,1,1,14050,3,0,6,1
32,1,35169,0,2,0,0,9723,1,0,4,1
27,1,47107,0,1,0,0,15751,4,0,5,1
35,1,18920,1,1,0,1,5728,5,0,6,0
26,1,7482,3,3,0,1,2019,3,0,4,0
34,1,14356,3,2,0,0,4967,4,1,4,0
33,0,24955,2,3,0,0,7591,2,0,6,0
28,1,28471,0,1,0,0,9117,3,0,6,1
37,0,35261,1,3,1,2,11687,0,0,2,1
29,1,33955,0,3,0,0,8836,4,1,6,1
33,1,43923,2,1,0,1,12800,1,0,8,1
27,0,49160,1,0,1,0,15691,1,0,4,1
29,0,40321,3,0,1,2,14225,1,0,4,1
27,0,12177,2,2,0,0,3856,5,0,5,0
30,0,30460,1,3,0,2,9445,2,0,6,1
24,0,8543,0,1,1,0,2933,4,0,4,0
27,1,30094,1,2,0,0,11296,2,0,5,1
30,0,46507,1,0,2,0,14926,2,0,6,1
24,1,21783,0,0,0,1,9370,3,0,4,0
35,1,22781,0,3,0,0,8938,1,0,7,0
34,0,46517,0,3,0,1,16160,2,1,5,1
23,1,15486,2,3,0,0,4569,3,0,5,0
30,0,44029,2,0,1,0,15399,2,0,5,1
29,1,33414,1,1,1,2,12393,4,1,4,1
19,0,9248,2,2,0,0,3224,5,0,5,0
31,0,41029,0,1,0,1,13109,2,0,6,1
25,0,7212,2,0,0,1,2185,2,0,7,0
22,0,5282,0,0,0,2,2058,3,0,4,0
29,0,26644,0,0,1,0,12131,3,0,6,1
28,0,5135,0,0,0,2,1750,3,0,4,0
24,1,33876,1,0,0,2,13034,5,0,7,1
31,0,35658,1,0,0,0,10257,1,1,4,1
30,1,25266,0,0,2,1,7710,4,1,5,0
33,1,28942,1,2,0,0,11314,3,0,5,1
32,0,10447,0,3,0,1,3333,2,1,4,0
28,0,11442,2,0,0,1,3604,2,0,4,0
24,1,39358,1,3,2,2,10560,3,1,5,1
35,0,28353,0,0,0,1,7466,3,1,6,1
25,0,8707,0,1,0,0,2435,3,1,4,0
27,0,21045,1,3,0,2,7347,0,0,5,0
25,0,45579,1,3,0,1,16652,4,1,4,1
36,1,7849,1,2,1,0,2666,5,1,6,0
23,0,19810,2,0,1,1,7963,0,0,4,0
35,1,9162,2,1,0,1,2708,0,1,5,0
36,1,46639,0,3,0,1,13839,3,1,4,1
32,0,23849,0,1,2,1,8789,0,1,6,0
32,1,28501,0,1,0,1,11867,0,0,5,1
26,0,13079,1,3,0,0,4248,5,0,5,0
28,1,7634,0,2,0,0,2291,4,0,5,0
33,1,17274,2,1,1,0,5462,5,0,5,0
29,0,47032,2,0,0,0,17790,4,0,4,1
38,1,7759,2,3,0,0,2374,4,1,5,0
39,1,49191,3,2,0,2,15406,1,1,6,1
31,1,45225,0,1,0,0,15873,3,0,2,1
28,0,25233,1,3,0,0,8996,4,0,6,0
31,1,13811,2,3,1,0,5298,3,1,6,0
33,0,34381,2,3,0,0,15363,3,0,5,1
37,1,19173,1,2,0,0,4422,2,1,5,0
28,1,18042,0,3,0,0,5349,2,1,6,0
29,0,18002,1,2,1,1,7170,1,0,6,0
32,1,16117,2,3,0,1,6201,4,1,6,0
31,1,13103,3,3,1,2,4560,3,0,6,0
27,0,13966,1,3,0,2,5009,4,0,4,0
31,1,49098,0,1,1,0,17163,6,0,3,1
29,1,12414,3,2,0,2,4390,2,1,4,0
36,1,24851,1,1,0,0,7859,3,0,6,0
30,0,14627,0,3,1,2,4437,3,0,5,0
23,1,43508,2,1,0,0,9311,5,0,3,1
39,1,29941,3,3,0,1,9387,6,1,6,1
24,1,33123,1,2,1,0,11930,3,0,4,1
24,0,19597,0,1,0,0,7554,2,0,5,0
31,0,8672,0,1,2,0,3608,4,1,5,0
29,1,25923,0,1,0,0,9464,2,0,6,0
26,1,23536,0,0,0,1,8018,4,0,5,0
30,0,11787,2,1,0,1,3622,3,0,6,0
29,1,37111,3,3,0,0,12441,1,0,8,1
22,1,47933,0,0,0,2,15770,2,0,5,1
31,0,47081,1,0,0,0,16068,4,0,6,1
36,1,5703,1,1,0,0,1983,3,1,5,0
34,1,21663,2,0,0,1,8815,1,0,5,0
34,1,40979,1,2,2,0,17086,0,1,6,1
32,1,45303,1,2,1,0,15347,1,1,5,1
31,1,36160,2,2,0,0,9760,6,0,6,1
29,1,43580,3,3,0,0,16190,4,0,4,1
24,1,8982,2,1,2,2,3352,3,1,4,0
26,1,21490,1,0,0,0,6048,3,1,4,0
30,0,49326,1,3,0,1,13796,2,0,5,1
22,1,11782,0,1,2,1,3166,1,1,6,0
30,0,28404,2,0,0,1,8425,1,0,7,1
28,1,45171,3,1,1,1,15938,5,1,4,1
38,0,31078,3,0,0,0,8015,2,0,5,1
36,1,20882,2,3,1,2,6183,5,1,6,0
28,0,28978,2,3,1,2,11291,3,0,5,1
32,0,8525,0,3,0,0,3421,2,0,4,0
23,0,13449,3,3,1,1,4442,1,0,4,0
24,1,14312,0,3,0,1,4901,4,0,4,0
33,0,26156,1,0,0,1,9197,4,0,5,0
31,1,37324,2,3,0,1,12121,5,0,5,1
26,1,39142,1,3,1,1,13395,3,0,4,1
32,1,31856,1,0,0,0,11547,5,0,5,1
31,1,41421,2,3,0,2,12957,1,1,7,1
30,0,10606,0,2,1,0,2666,2,0,6,0
32,0,29870,1,1,0,1,10217,1,0,5,1
26,0,42071,2,2,0,1,14101,4,0,5,1
28,0,47895,0,3,0,0,19460,2,1,6,1
27,1,20513,3,2,1,1,7553,1,1,6,0
29,1,14789,0,0,1,0,5498,4,0,6,0
32,0,16829,0,3,0,0,6670,0,1,5,0
31,0,21435,1,1,1,2,7958,2,1,6,0
20,1,12425,2,3,0,0,3167,3,0,6,0
30,0,28653,1,2,0,1,8527,0,1,6,1
32,0,19000,2,1,1,0,6181,2,0,5,0
33,1,8353,1,3,1,1,3818,3,1,3,0
39,1,31768,1,3,1,0,10633,5,0,5,1
32,1,27387,1,2,1,0,10772,2,0,4,1
21,1,17891,1,0,0,0,6212,3,0,5,0
29,1,22072,1,0,0,0,8559,2,0,5,0
23,1,7607,3,0,0,0,2810,1,0,4,0
38,1,37177,1,0,2,0,11749,3,0,5,1
39,0,10737,1,2,2,2,3630,3,1,3,0
33,0,25829,1,1,0,0,9480,2,1,4,0
26,1,30375,1,0,0,0,10742,1,0,6,1
27,1,40994,2,1,1,0,14256,0,0,6,1
35,1,33192,0,0,0,0,10982,4,0,4,1
25,0,27386,0,2,0,2,8594,2,0,5,0
31,0,5060,1,0,1,0,2182,6,0,6,0
31,0,22393,1,1,0,1,6871,4,0,5,0
36,1,23745,0,3,0,0,7870,3,0,6,0
26,1,34553,1,3,1,0,13785,4,1,5,1
28,0,19974,1,2,0,0,8491,2,0,5,0
34,0,49736,1,1,1,2,17772,3,1,5,1
26,0,29201,3,2,0,1,11440,2,1,5,1
29,1,20239,1,2,1,0,8658,3,1,4,0
31,1,22378,2,0,1,0,8201,1,0,7,0
26,0,27574,2,1,0,1,11028,3,0,4,1
25,0,22206,3,3,0,2,8592,3,0,4,0
36,0,18836,1,1,0,1,5455,3,0,6,0
29,0,32700,2,0,2,1,9903,1,0,5,1
30,0,40401,0,3,0,0,14722,3,0,5,1
38,0,20214,0,3,0,0,8258,4,0,6,0
27,0,21394,0,0,0,0,7068,4,0,5,0
36,0,17056,0,3,0,0,5937,3,0,7,0
23,1,43060,2,3,0,1,11730,5,0,7,1
31,0,32762,0,2,0,0,8408,6,1,4,1
26,0,41899,0,3,0,0,14407,4,0,4,1
24,1,17495,3,3,1,1,5195,2,0,4,0
31,0,13556,1,0,1,1,5174,6,1,4,0
35,1,42500,0,0,1,1,14743,6,0,6,1
31,1,19662,0,3,1,1,6318,1,0,6,0
26,1,23353,1,0,1,0,7084,5,0,4,0
25,1,36697,1,0,1,1,13915,5,0,3,1
23,0,35135,1,0,0,1,13662,2,1,4,1
32,0,7648,3,1,0,0,3014,3,0,5,0
29,0,17290,1,3,0,1,6408,4,1,5,0
32,0,31371,1,0,1,0,13260,3,0,5,1
37,0,48924,2,0,0,0,18320,3,0,6,1
34,1,5743,0,0,0,1,1738,3,1,5,0
19,1,36869,1,0,0,0,17827,5,0,5,1
26,0,30921,0,3,0,0,9497,4,0,6,1
31,0,8344,1,0,0,2,3718,2,0,6,0
30,1,25450,1,3,1,0,10223,5,0,7,0
29,1,30543,0,2,2,1,12416,5,0,5,1
24,1,11915,1,0,2,1,4201,1,1,3,0
36,1,35208,1,3,0,1,15090,2,0,7,1
28,1,34157,2,2,0,0,10796,2,1,5,1
30,0,48554,1,2,0,1,17643,3,0,4,1
35,1,32005,0,3,0,1,10547,4,0,4,1
23,0,28843,1,2,1,0,7199,1,0,5,1
27,0,14093,1,0,0,0,6562,3,0,2,0
29,0,47593,3,2,0,1,15075,1,0,3,1
25,1,45853,0,1,0,0,17055,3,0,5,1
24,0,10807,1,3,0,1,3852,3,1,3,0
27,0,22514,1,0,1,0,8466,1,0,4,0
27,1,49657,1,3,1,0,22482,4,1,5,1
30,0,30825,1,3,1,1,12056,4,0,6,1
28,0,14907,3,2,0,0,4723,3,1,5,0
31,1,11262,2,3,0,1,3593,2,1,6,0
36,1,9986,1,0,2,2,3510,4,0,5,0
38,1,30673,0,2,1,1,10188,5,1,5,1
26,1,42944,0,0,1,1,15927,1,0,6,1
27,0,11505,1,3,1,2,3806,3,0,4,0
30,0,31230,0,0,0,2,10393,6,0,4,1
37,1,29482,0,3,0,0,10919,3,1,5,1
33,0,36853,2,3,0,2,15022,0,1,5,1
30,0,5540,1,0,1,2,1890,3,1,6,0
26,0,46973,3,2,1,2,17122,4,0,5,1
37,1,44926,2,3,0,2,18142,1,0,6,1
26,1,7130,1,3,1,0,2896,4,0,6,0
28,0,48727,1,3,2,0,18765,3,0,3,1
25,1,28926,1,3,0,0,11535,2,0,6,1
30,0,24166,2,2,2,0,7593,3,0,6,0
39,1,35148,3,0,2,0,12441,5,1,4,1
35,0,17250,3,2,0,2,5468,5,1,5,0
31,0,42825,0,0,0,2,16845,2,0,5,1
31,1,19693,3,1,0,1,7259,3,0,6,0
24,0,49178,1,2,1,0,16878,5,0,5,1
31,1,7926,0,3,0,0,2704,3,0,5,0
36,1,15953,0,1,2,0,4896,1,0,5,0
32,1,27736,0,0,0,0,11810,3,1,6,1
29,0,35652,1,0,2,0,11985,4,1,3,1
33,1,39257,1,3,0,1,12855,3,0,7,1
30,0,11163,2,0,0,0,3872,5,0,5,0
30,0,39588,1,0,1,0,9942,3,1,6,1
32,1,24707,1,0,0,1,10232,4,1,2,0
25,1,25830,0,0,0,0,8736,5,0,5,0
31,0,46202,2,2,0,1,16207,1,1,6,1
23,0,45716,0,3,0,2,19242,4,0,5,1
42,1,44163,2,0,2,0,17545,2,0,5,1
31,1,32267,3,3,0,1,17556,2,0,5,1
24,0,28928,1,2,0,0,11417,1,0,6,1
25,0,21031,0,0,0,1,9276,3,0,5,0
33,1,47997,2,3,1,1,20892,1,1,6,1
21,1,35767,2,3,0,1,15026,1,0,6,1
26,0,31291,1,3,2,1,11786,1,0,4,1
27,0,36005,1,1,0,0,13595,5,0,4,1
26,1,15158,1,0,1,2,5042,2,0,5,0
35,0,32343,0,2,0,1,12557,1,0,5,1
28,0,26976,2,1,0,0,8984,1,1,4,0
26,1,27557,1,2,0,0,8997,3,1,6,0
33,1,41438,1,3,2,0,12151,3,0,4,1
36,0,16091,1,0,1,2,5500,5,0,5,0
37,1,30819,3,2,1,2,10234,3,0,6,1
31,1,48448,0,1,0,0,17113,1,0,4,1
34,1,43814,0,2,2,0,16390,4,0,4,1
35,0,11706,1,0,0,1,3897,1,1,6,0
26,1,15798,2,3,1,1,5409,3,0,6,0
27,1,16293,1,1,0,1,5672,1,0,4,0
29,0,49072,1,0,0,1,17197,5,0,5,1
30,0,35560,0,3,0,0,11891,1,0,6,1
28,1,41102,0,3,1,1,16173,3,1,5,1
35,1,35862,0,0,0,0,9449,5,0,5,1
25,1,11783,1,0,1,2,4036,6,0,4,0
24,1,42936,0,1,1,0,15584,1,0,5,1
35,0,19640,3,2,0,1,6553,1,1,6,0
34,0,37833,1,0,0,1,16086,2,0,6,1
26,0,47137,0,3,0,1,18436,6,1,6,1
31,1,22647,2,2,1,0,7353,1,0,5,0
29,1,7139,2,3,1,1,3296,2,0,6,0
34,0,49095,0,1,0,0,14960,6,0,6,1
27,1,10891,0,3,2,1,3471,3,0,6,0
25,0,43079,0,3,0,2,15417,5,0,5,1
37,1,11196,2,3,0,2,4720,1,0,5,0
32,1,36624,3,1,1,2,13365,4,1,5,1
31,1,33497,0,0,2,2,12226,3,0,6,1
37,1,43524,0,3,2,2,18193,4,1,5,1
28,1,19717,1,1,0,1,8518,3,0,4,0
33,1,39193,1,3,0,1,14535,6,0,5,1
26,1,30943,1,2,1,1,11218,4,0,5,1
28,1,16693,2,2,2,2,5194,0,0,4,0
36,1,7640,0,3,1,0,2851,3,0,5,0
26,0,29414,0,1,0,0,7825,3,0,6,1
33,1,30942,3,1,0,0,11243,4,0,6,1
26,1,30789,1,2,0,2,11393,3,0,4,1
34,1,7596,1,2,1,1,2784,2,0,4,0
32,1,17577,2,2,0,2,6329,4,1,4,0
22,0,23902,0,3,1,0,8921,4,0,6,0
23,1,41854,1,3,1,0,14717,1,0,6,1
33,0,5850,3,2,0,1,1936,1,0,5,0
26,0,34279,1,0,0,0,11358,1,1,6,1
34,1,28536,0,2,0,0,10456,1,0,5,1
20,0,31824,2,1,0,1,12848,2,0,3,1
41,0,19519,3,3,0,0,4739,3,0,3,0
29,1,40233,0,3,0,2,12231,3,1,6,1
33,1,11318,1,2,1,0,3523,6,0,4,0
25,1,48205,2,1,1,0,18464,6,0,6,1
36,1,35118,2,2,0,0,14386,2,1,6,1
32,0,9776,3,3,0,2,3838,3,0,5,0
28,0,40894,0,2,1,0,13482,3,0,6,1
16,1,35564,0,1,1,1,11512,3,0,5,1
27,1,41389,0,0,0,0,14429,3,0,5,1
29,0,28485,0,2,0,2,10234,2,0,5,1
26,1,14060,1,1,0,1,4920,1,0,5,0
32,0,37765,0,2,1,0,10677,2,1,6,1
19,0,20628,2,3,1,0,7200,3,1,6,0
31,0,11003,2,3,0,2,3401,4,1,5,0
27,0,23457,0,3,1,0,10036,3,0,5,0
30,0,38089,2,0,0,0,10840,1,0,4,1
26,0,42902,0,0,0,0,13822,2,0,4,1
31,0,15568,0,2,0,0,4269,3,0,4,0
36,0,21374,1,0,1,0,8546,3,0,6,0
34,0,27887,1,2,0,0,11766,3,0,4,1
24,0,48127,0,3,0,2,15939,6,0,4,1
30,1,49350,1,3,0,0,19173,1,0,6,1
31,1,30419,1,3,0,0,9939,3,1,6,1
31,1,33669,1,2,0,2,11220,1,0,7,1
36,1,43088,0,3,0,2,16466,4,0,5,1
27,0,20189,0,1,2,0,5803,2,1,5,0
28,0,23667,2,1,2,2,11010,0,1,6,0
28,1,10548,2,2,0,0,2913,5,0,6,0
31,1,39803,1,3,1,0,17340,2,0,5,1
27,1,32328,2,1,0,1,10777,2,1,5,1
28,0,30269,2,3,0,1,9870,5,0,5,1
39,0,33927,2,0,2,1,12315,1,0,4,1
37,0,23423,1,0,1,0,8885,2,0,7,0
33,1,43731,0,0,2,1,15812,3,0,6,1
28,1,11002,1,2,0,1,3002,4,0,6,0
29,1,8483,0,0,1,1,2836,3,0,4,0
26,0,18802,1,0,0,1,6660,4,0,6,0
26,1,48444,1,2,1,1,19781,5,0,5,1
35,0,19262,0,2,0,2,7268,1,0,6,0
34,0,23196,0,2,1,0,9562,3,0,7,0
21,1,29295,1,3,1,0,9468,5,0,6,1
32,0,49263,0,3,2,1,16394,5,0,5,1
39,1,5349,1,0,0,0,1811,4,1,4,0
29,1,11738,0,3,1,2,4048,3,0,5,0
31,0,46234,1,2,0,1,16845,2,1,5,1
32,1,36845,1,3,0,0,15434,2,0,7,1
30,0,26047,3,0,1,0,5626,6,0,4,0
26,0,15627,0,1,0,2,4690,3,1,4,0
27,0,32695,2,1,1,0,10912,3,0,5,1
32,1,6328,0,1,0,1,2400,1,1,5,0
25,1,9371,2,0,1,1,3379,2,0,6,0
36,1,12715,2,0,1,1,4551,3,0,4,0
32,0,44401,2,1,0,2,14627,1,0,4,1
33,0,48487,1,2,2,1,18112,4,0,6,1
31,1,39570,2,0,1,0,14007,5,0,5,1
33,1,7765,2,0,1,0,2693,0,0,5,0
41,1,41596,0,0,0,0,14861,2,0,5,1
32,0,42455,1,0,0,0,13684,3,0,5,1
28,0,19634,3,1,0,2,8071,4,1,5,0
27,0,32198,1,3,0,0,10031,3,0,5,1
38,1,41902,0,3,1,1,15379,3,0,6,1
29,0,29829,0,3,0,1,9410,2,0,5,1
31,0,23644,2,2,0,0,8832,4,0,6,0
27,0,45271,2,3,0,0,11194,5,0,5,1
26,0,42514,3,1,1,0,16067,3,1,6,1
27,0,15546,2,3,0,2,5189,0,0,4,0
32,0,12221,1,1,1,0,5117,3,1,4,0
21,1,22109,1,0,1,1,7763,2,0,5,0
27,0,49427,3,2,1,1,13775,2,0,5,1
31,1,19489,1,3,1,2,6237,2,0,4,0
26,0,23762,1,3,0,2,8952,3,1,4,0
33,1,14242,1,3,1,1,3866,2,0,3,0
30,0,21275,1,0,1,0,9109,6,0,5,0
25,0,39452,3,3,1,2,13536,3,1,4,1
33,0,17194,2,1,0,2,5815,2,1,4,0
31,0,46380,2,2,1,1,16093,3,1,5,1
31,0,8502,0,0,0,0,2540,2,0,5,0
36,1,23827,2,1,1,1,9026,3,1,4,0
24,0,19523,2,0,2,0,7911,3,1,4,0
17,0,44452,1,2,0,0,18135,1,0,5,1
38,0,47915,2,0,2,0,17201,3,1,4,1
31,0,18399,2,2,0,1,6803,4,0,4,0
31,1,32749,1,0,0,0,8255,2,0,5,1
29,1,33331,0,0,0,0,10973,1,0,6,1
34,1,32802,1,0,0,2,12244,1,0,4,1
35,0,19806,2,3,0,0,6482,3,0,5,0
23,0,21158,1,0,1,0,6379,1,0,4,0
26,0,40572,1,3,1,0,15242,4,0,5,1
38,0,20584,1,3,1,1,6776,0,0,6,0
25,0,37401,2,0,0,2,13817,3,0,5,1
28,0,30905,1,0,1,0,9475,2,0,6,1
34,1,8713,1,2,0,2,2564,1,1,4,0
27,0,38873,0,2,1,0,13510,6,1,4,1
37,1,37918,1,3,1,1,12371,4,0,6,1
28,1,6718,3,0,2,1,1535,2,0,5,0
27,1,9683,2,2,1,0,3770,3,0,4,0
33,0,36632,2,2,0,0,11359,5,1,4,1
22,0,12846,2,2,0,0,4094,0,1,4,0
30,1,25976,0,3,0,0,11223,2,0,6,0
28,0,23518,2,3,0,0,7861,0,0,5,0
35,1,38636,0,1,0,0,13031,4,1,4,1
25,0,42387,2,2,0,2,13990,6,0,3,1
28,1,32959,1,3,0,1,11303,3,0,7,1
32,0,9071,0,0,2,2,3447,3,0,8,0
30,1,34858,2,3,1,1,16601,0,1,6,1
27,0,49742,1,1,0,0,18467,3,0,4,1
24,0,41605,0,2,0,2,14089,4,1,3,1
28,0,22537,2,3,0,2,8651,4,0,5,0
34,1,27554,2,3,2,1,11983,2,0,5,1
39,0,43037,3,1,0,0,14215,3,0,5,1
31,1,39289,0,3,0,2,15608,3,1,5,1
23,0,5511,1,3,2,1,1677,4,0,6,0
24,1,31164,1,1,1,1,10977,3,1,6,1
28,1,46312,2,3,2,1,8725,1,0,4,1
30,0,39130,0,2,1,1,16320,3,1,4,1
28,1,18473,0,1,0,2,7445,3,1,5,0
30,0,48473,1,1,0,1,12928,5,0,5,1
40,1,25127,0,0,0,1,7982,2,0,5,0
25,1,22457,1,0,1,1,5805,4,0,4,0
26,0,39191,0,3,0,0,14689,2,0,5,1
34,1,33893,1,1,1,1,13020,1,1,5,1
32,0,15941,1,2,0,1,4607,3,0,6,0
31,1,49000,0,0,0,2,17472,3,0,7,1
41,1,30482,0,0,0,2,12059,2,0,5,1
28,0,15931,1,3,0,1,5934,1,1,5,0
27,1,15243,2,1,0,0,4405,3,0,4,0
37,0,14490,2,0,1,2,5392,0,0,4,0
23,0,20941,2,3,1,0,8199,2,1,6,0
27,1,46742,1,2,2,2,15575,1,1,6,1
34,1,27716,3,0,0,0,9686,5,0,5,1
30,0,7688,2,3,0,0,2219,6,1,6,0
33,0,32419,1,0,0,0,10355,3,1,5,1
33,0,7804,3,2,1,0,2598,1,0,6,0
32,0,16052,0,2,0,2,6003,4,0,5,0
33,1,40212,2,2,0,0,15845,2,1,5,1
27,1,5913,1,0,1,1,2588,3,0,4,0
29,1,30517,3,1,1,1,9688,5,1,6,1
32,0,40049,0,0,0,1,16834,1,0,5,1
34,1,37885,0,0,1,1,10912,3,1,5,1
45,0,31485,1,1,2,0,6268,1,1,5,1
32,0,33649,0,3,0,1,14894,3,0,5,1
27,0,22272,2,3,1,0,8067,5,0,5,0
31,1,44704,0,3,0,1,15395,1,0,7,1
24,1,17465,3,0,0,1,7448,3,0,6,0
33,1,19243,1,0,0,0,7316,4,0,5,0
32,0,23981,2,3,0,2,8862,5,1,8,0
32,0,24163,0,3,0,0,9693,5,1,3,0
35,0,25092,0,3,0,2,6039,3,0,6,0
31,0,40615,0,3,0,0,16421,1,0,5,1
28,0,41431,2,0,2,2,15322,3,1,6,1
35,0,11063,1,1,0,0,3120,5,0,4,0
29,1,28818,0,2,0,1,10892,2,0,5,1
24,0,42621,0,0,0,0,16087,4,0,6,1
31,1,14534,0,3,0,0,4600,5,0,4,0
27,0,35366,2,3,1,1,13475,0,0,5,1
34,1,5469,3,3,0,1,1822,5,0,4,0
38,1,44861,2,0,1,1,14604,2,1,5,1
26,1,17592,2,1,1,1,5786,3,1,6,0
27,0,11041,1,0,0,0,3678,0,1,4,0
25,0,23458,0,3,0,0,8019,3,1,4,0
24,1,26039,0,1,0,0,7865,1,1,4,0
27,0,8533,0,1,0,1,3117,0,0,3,0
20,0,40563,1,3,2,0,13008,2,0,6,1
31,0,21423,0,1,2,1,6684,2,0,3,0
32,1,33706,1,3,0,0,15491,1,1,5,1
30,0,13519,0,0,0,0,5396,1,0,6,0
32,1,19227,1,0,0,0,5719,1,0,4,0
33,1,44710,1,3,1,0,20048,3,0,6,1
27,1,20930,1,1,1,0,8152,3,0,5,0
33,0,6241,2,0,0,0,2540,4,0,6,0
32,1,47256,3,3,0,2,14587,3,0,6,1
29,1,39970,1,3,1,0,14163,1,1,4,1
35,1,26237,0,2,1,0,9094,3,1,5,0
34,1,39557,3,2,0,0,13662,3,0,4,1
25,1,27695,2,1,0,2,7924,4,0,6,0
33,0,15996,0,1,1,1,5271,1,0,6,0
18,0,14681,0,0,2,0,4764,2,0,4,0
26,1,13452,0,2,0,0,4125,3,0,4,0
25,0,40739,2,3,0,1,16126,1,0,4,1
34,0,11899,1,2,1,1,4024,3,0,5,0
35,0,19967,0,1,0,2,7455,3,0,3,0
30,1,9865,2,0,0,0,3378,0,0,7,0
26,0,41454,0,1,1,1,17560,1,0,5,1
34,0,19257,0,0,2,1,4514,5,0,7,0
30,1,10743,0,0,0,0,3318,2,1,4,0
23,1,47543,2,3,0,1,18058,3,0,5,1
34,1,33476,0,2,1,0,12168,5,0,5,1
34,1,6373,2,2,0,0,2491,4,0,5,0
31,1,19124,1,0,0,0,5923,2,0,4,0
36,1,46758,1,3,0,1,15882,4,0,6,1
37,0,24687,0,0,0,0,9565,3,0,5,0
